model,error_type,error_step,step_name,is_compound,compound_steps,severity,severity_physical,severity_physical_normalized,task_query,has_traces,delta_word_count,injection_position,n_sentences_affected,text_length_before,text_length_after,n_words_changed,length_change_ratio,n_nouns,n_adjs,n_verbs,n_advs,n_entities,survival_at_final,n_steps_propagated,combined_score,combined_score_v2,combined_score_v3,quality_score,keyword_score,assertion_score,is_valid,rubric_accuracy,rubric_completeness,rubric_coherence,rubric_usefulness,tfidf_similarity,precision,recall,f1,unigram_retention,bigram_retention,verify_detected,step_compression_mean,failure_rate
claude-3-haiku,semantic,3,compose,False,,1,1.0,0.5,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,1,0.56,0,46,46,0,1.0,1,0,0,0,0,0.0,0,0.8799999999999999,,,,1.0,1.0,1,,,,,0.979,1.0,1.0,1.0,1.0,0.9762,0,3.8939,0.0
claude-3-haiku,semantic,3,compose,False,,1,1.0,0.3333,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,2,0.944,0,55,56,1,1.018181818181818,1,1,0,0,0,0.0,0,0.9200000000000002,,,,1.0,1.0,1,,,,,0.4364,1.0,1.0,1.0,0.4118,0.3095,0,3.9175,0.0
claude-3-haiku,semantic,3,compose,False,,1,1.0,0.5,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,1,0.56,0,46,46,0,1.0,1,0,0,0,0,0.0,0,0.8799999999999999,,,,1.0,1.0,1,,,,,0.979,1.0,1.0,1.0,1.0,0.9762,0,3.899,0.0
claude-3-haiku,semantic,3,compose,False,,1,1.0,0.5,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,1,0.56,0,46,46,0,1.0,1,0,0,0,0,0.0,0,0.8799999999999999,,,,1.0,1.0,1,,,,,0.979,1.0,1.0,1.0,1.0,0.9762,0,3.8939,0.0
claude-3-haiku,semantic,3,compose,False,,1,1.0,0.5,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,1,0.56,0,46,46,0,1.0,1,0,0,0,0,0.0,0,0.8799999999999999,,,,1.0,1.0,1,,,,,0.979,1.0,1.0,1.0,1.0,0.9762,0,3.8939,0.0
claude-3-haiku,semantic,3,compose,False,,1,1.0,0.5,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,1,0.56,0,46,46,0,1.0,1,0,0,0,0,0.0,0,0.8799999999999999,,,,1.0,1.0,1,,,,,0.979,1.0,1.0,1.0,1.0,0.9762,0,3.899,0.0
claude-3-haiku,semantic,3,compose,False,,1,1.0,0.5,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",True,1,0.56,0,46,46,0,1.0,1,0,0,0,0,0.0,0,0.8799999999999999,,,,1.0,1.0,1,,,,,0.979,1.0,1.0,1.0,1.0,0.9762,0,3.8939,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.174,0,173,173,0,1.0,2,0,1,2,0,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.1572,1.0,0.75,0.8571,0.4545,0.0909,0,4.0001,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.174,0,173,173,0,1.0,3,1,0,1,0,0.0,0,0.8,,,,0.0,0.5,1,,,,,0.281,1.0,0.5,0.6667,0.7273,0.4545,0,3.9767,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.33,0,173,173,0,1.0,2,2,1,1,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.3892,1.0,1.0,1.0,0.7273,0.4545,0,4.0229,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.063,0,173,173,0,1.0,4,2,0,1,0,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.4817,1.0,0.75,0.8571,0.5455,0.4545,0,4.1337,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.505,0,173,173,0,1.0,2,2,1,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.3892,1.0,1.0,1.0,0.7273,0.4545,0,4.0229,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.063,0,173,173,0,1.0,4,0,1,0,0,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.4817,1.0,0.75,0.8571,0.5455,0.4545,0,4.147,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.174,0,173,173,0,1.0,3,1,0,1,0,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.4942,1.0,0.75,0.8571,0.9091,0.8182,0,3.9832,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.33,0,173,173,0,1.0,1,1,1,1,1,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.4817,1.0,0.75,0.8571,0.5455,0.4545,0,4.147,0.0
claude-3-haiku,semantic,0,search,True,"[0, 3]",2,2.0,0.1429,Were Scott Derrickson and Ed Wood of the same nationality?,True,4,0.33,0,173,173,0,1.0,1,0,0,2,1,0.0,0,0.8520000000000001,,,,0.0,0.75,1,,,,,0.4817,1.0,0.75,0.8571,0.5455,0.4545,0,4.0547,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.035,0,90,90,0,1.0,2,0,0,2,1,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.3467,1.0,0.75,0.8571,0.5455,0.4545,0,4.0203,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.076,0,90,90,0,1.0,2,1,0,1,1,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.3658,1.0,0.75,0.8571,0.7273,0.4545,0,4.0194,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.451,0,120,120,0,1.0,2,1,0,1,1,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.4817,1.0,0.75,0.8571,0.5455,0.4545,0,4.1483,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.369,0,90,90,0,1.0,2,1,1,1,0,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.2975,1.0,0.75,0.8571,0.5455,0.4545,0,4.0217,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.369,0,90,90,0,1.0,2,0,1,1,1,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.3138,1.0,0.75,0.8571,0.5455,0.1818,0,4.177,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.05,0,120,120,0,1.0,4,3,0,0,0,0.0,0,0.9000000000000001,,,,0.0,0.75,1,,,,,0.4817,1.0,0.75,0.8571,0.5455,0.4545,0,4.1337,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 3]",2,2.0,0.2222,Were Scott Derrickson and Ed Wood of the same nationality?,True,4,0.665,0,120,120,0,1.0,2,0,0,2,0,0.0,0,0.8520000000000001,,,,0.0,0.75,1,,,,,0.4024,1.0,0.75,0.8571,0.5455,0.4545,0,4.0493,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 3]",2,2.0,0.2222,Were Scott Derrickson and Ed Wood of the same nationality?,True,4,0.025,0,120,120,0,1.0,1,0,0,3,0,0.0,0,0.8520000000000001,,,,0.0,0.75,1,,,,,0.4817,1.0,0.75,0.8571,0.5455,0.4545,0,4.0414,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 3]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,4,0.613,0,90,90,0,1.0,1,0,0,2,1,0.0,0,0.8520000000000001,,,,0.0,0.75,1,,,,,0.2975,1.0,0.75,0.8571,0.5455,0.4545,0,4.0206,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 3]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,4,0.076,0,90,90,0,1.0,3,0,0,1,0,0.0,0,0.8520000000000001,,,,0.0,0.75,1,,,,,0.2975,1.0,0.75,0.8571,0.5455,0.4545,0,4.0119,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 3]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,5,0.296,0,90,90,0,1.0,3,1,0,1,0,0.0,0,0.8520000000000001,,,,0.0,0.75,1,,,,,0.3982,1.0,0.75,0.8571,0.9091,0.8182,0,3.9918,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 3]",2,2.0,0.25,Were Scott Derrickson and Ed Wood of the same nationality?,True,4,0.369,0,90,90,0,1.0,2,1,0,1,0,0.0,0,0.8520000000000001,,,,0.0,0.75,1,,,,,0.4024,1.0,0.75,0.8571,0.5455,0.4545,0,4.0522,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.506,0,207,207,0,1.0,2,3,0,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8077,0,2.868,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.506,0,207,207,0,1.0,1,2,0,4,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8077,0,2.868,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,6,0.907,0,207,208,1,1.0048309178743962,2,2,1,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8077,0,2.8786,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,6,0.503,0,207,208,1,1.0048309178743962,3,3,0,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8077,0,2.8786,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.932,0,207,207,0,1.0,2,1,1,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.6918,1.0,1.0,1.0,0.8095,0.5769,0,2.8311,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,6,0.907,0,207,208,1,1.0048309178743962,3,4,0,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.6918,1.0,1.0,1.0,0.8095,0.5769,0,2.8425,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,6,0.907,0,207,208,1,1.0048309178743962,2,4,1,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.6918,1.0,1.0,1.0,0.8095,0.5769,0,2.8425,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.506,0,207,207,0,1.0,3,2,0,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.8785,1.0,1.0,1.0,0.9048,0.8462,0,2.8664,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.932,0,207,207,0,1.0,2,3,0,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8077,0,2.867,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,6,0.907,0,207,208,1,1.0048309178743962,3,2,0,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.6918,1.0,1.0,1.0,0.8095,0.5769,0,2.8425,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.506,0,207,207,0,1.0,2,1,0,1,1,0.0,0,1.0,,,,1.0,0.5,1,,,,,0.4387,1.0,0.5,0.6667,0.4762,0.3077,0,2.8695,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.506,0,207,207,0,1.0,2,0,0,2,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8077,0,2.8707,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.932,0,207,207,0,1.0,1,1,0,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9478,1.0,1.0,1.0,0.9524,0.9231,0,2.8944,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.932,0,207,207,0,1.0,1,1,0,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9478,1.0,1.0,1.0,0.9524,0.9231,0,2.8599,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.907,0,207,208,1,1.0048309178743962,1,2,0,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9478,1.0,1.0,1.0,0.9524,0.9231,0,2.9049,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.907,0,207,208,1,1.0048309178743962,1,2,0,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7718,1.0,1.0,1.0,0.9048,0.6923,0,2.8298,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.907,0,207,208,1,1.0048309178743962,2,2,0,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9478,1.0,1.0,1.0,0.9524,0.9231,0,2.8704,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.506,0,207,207,0,1.0,2,0,0,2,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8077,0,2.8622,0.0
claude-3-haiku,semantic,0,search,True,"[0, 2]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.907,0,207,208,1,1.0048309178743962,2,2,0,1,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9478,1.0,1.0,1.0,0.9524,0.9231,0,2.9049,0.0
claude-3-haiku,semantic,0,search,True,"[0, 3]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.503,0,207,208,1,1.0048309178743962,1,1,0,3,0,0.0,0,0.952,,,,1.0,1.0,1,,,,,0.8367,1.0,1.0,1.0,0.8571,0.8077,0,2.9136,0.0
claude-3-haiku,semantic,0,search,True,"[0, 3]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,5,0.907,0,207,208,1,1.0048309178743962,1,2,0,2,0,0.0,0,0.9657142857142857,,,,1.0,1.0,1,,,,,0.8367,1.0,1.0,1.0,0.8571,0.8077,0,2.9136,0.0
claude-3-haiku,semantic,0,search,True,"[0, 3]",2,2.0,0.1333,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.506,0,207,207,0,1.0,1,0,0,3,0,0.0,0,0.94,,,,1.0,1.0,1,,,,,0.8367,1.0,1.0,1.0,0.8571,0.8077,0,2.9031,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.017,0,122,122,0,1.0,2,0,1,1,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9478,1.0,1.0,1.0,0.9524,0.8846,0,2.8662,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.048,0,125,125,0,1.0,3,2,0,1,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.8548,1.0,1.0,1.0,0.8571,0.8077,0,2.8662,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.017,0,125,125,0,1.0,0,0,1,3,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7718,1.0,1.0,1.0,0.9048,0.6923,0,2.819,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.017,0,125,125,0,1.0,2,0,1,1,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.9368,1.0,1.0,1.0,0.9524,0.8462,0,2.8913,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.017,0,125,125,0,1.0,1,0,1,2,1,0.0,0,1.0,,,,1.0,0.5,1,,,,,0.4633,1.0,0.5,0.6667,0.4762,0.3077,0,2.936,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.055,0,125,125,0,1.0,3,0,0,1,1,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.8548,1.0,1.0,1.0,0.8571,0.8077,0,2.8525,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.017,0,125,125,0,1.0,1,2,1,2,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.6918,1.0,1.0,1.0,0.8095,0.5769,0,2.8311,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.025,0,125,125,0,1.0,1,0,0,3,0,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7215,1.0,1.0,1.0,0.9048,0.6154,0,2.8211,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 3]",2,2.0,0.2222,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,True,4,0.048,0,125,125,0,1.0,3,2,0,1,0,0.0,0,0.96,,,,1.0,1.0,1,,,,,0.8367,1.0,1.0,1.0,0.8571,0.8077,0,2.9052,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.125,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",True,5,0.272,0,277,277,0,1.0,2,1,0,2,0,0.0,0,0.6000000000000001,,,,0.0,0.0,1,,,,,0.2309,1.0,0.0,0.0,0.4,0.0435,0,2.7735,0.17368018362662566
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,5,0.113,0,269,269,0,1.0,1,1,0,2,0,0.0,0,0.6000000000000001,,,,0.0,0.4,1,,,,,0.5502,1.0,0.4,0.5714,0.5319,0.386,0,3.8454,0.17368018362662566
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1333,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,5,0.448,0,269,269,0,1.0,0,0,0,5,1,0.0,0,0.6000000000000001,,,,0.0,0.4,1,,,,,0.5273,1.0,0.4,0.5714,0.5532,0.3333,0,3.8299,0.17368018362662566
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.2222,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,5,0.018,0,179,179,0,1.0,1,2,0,2,1,0.0,0,0.6000000000000001,,,,0.0,0.4,1,,,,,0.5473,1.0,0.4,0.5714,0.5319,0.386,0,3.8623,0.17368018362662566
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,7,0.023,0,512,513,1,1.001953125,5,2,0,0,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3673,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,4,0,0,1,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,6.2917,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,3,0,0,2,3,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3579,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,4,0,0,1,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3412,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,3,2,0,2,3,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3204,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,4,0,0,1,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,6.2917,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,5,2,0,0,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3204,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,2,0,0,3,3,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.8238,1.0,1.0,1.0,0.8,0.7436,0,6.3077,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,3,2,0,0,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.7797,1.0,1.0,1.0,0.8,0.641,0,6.3196,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.0667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.023,0,512,512,0,1.0,4,0,0,1,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,6.2914,0.0
claude-3-haiku,semantic,1,filter,True,"[1, 2]",2,2.0,0.1667,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,5,0.022,0,153,153,0,1.0,3,0,0,2,2,0.0,0,1.0,,,,1.0,1.0,1,,,,,0.816,1.0,1.0,1.0,0.7667,0.6154,0,6.3549,0.0
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,5,0.292,0,250,250,0,1.0,3,1,0,1,0,0.0,0,0.5700000000000001,,,,0.0,1.0,1,,,,,0.9895,1.0,1.0,1.0,0.9792,0.9714,0,2.1871,0.2149961744452944
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,6,0.778,0,250,251,1,1.004,3,1,2,0,0,0.0,0,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9894,1.0,1.0,1.0,1.0,0.9857,0,2.2071,0.17368018362662566
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,6,0.779,0,250,251,1,1.004,3,2,1,0,0,0.0,0,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9817,1.0,1.0,1.0,1.0,0.9857,0,2.2075,0.17368018362662566
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,5,0.292,0,250,250,0,1.0,3,1,1,0,0,0.0,0,0.5700000000000001,,,,0.0,1.0,1,,,,,0.9714,1.0,1.0,1.0,0.9792,0.9571,0,2.1884,0.2149961744452944
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,5,0.86,0,250,250,0,1.0,2,0,2,1,0,0.0,0,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9817,1.0,1.0,1.0,1.0,0.9857,0,2.2008,0.17368018362662566
claude-3-haiku,semantic,0,search,True,"[0, 1]",2,2.0,0.1429,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,5,0.808,0,250,250,0,1.0,2,2,1,0,0,0.075,0,0.5700000000000001,,,,0.0,1.0,1,,,,,0.9895,1.0,1.0,1.0,0.9792,0.9714,0,2.195,0.2149961744452944
